customer_id,natural_key,first_name,last_name,email,phone,address_line1,address_line2,city,state_region,postcode,country_code,latitude,longitude,birth_date,join_ts,is_vip,gdpr_consent
267,CUST-9-0ZAZ}8,Michelle,Lee,courtneybanks@example.org,(07) 2203 3240,27 Tanya Gates,,East Kathryn,NSW,2911,AU,-37.097260,141.555725,1988-03-10,2024-03-06T21:31:54,False,True
268,CUST-]0,Amanda,Moore,canderson@example.net,(07) 8845 5611,Apt. 469 7 Roberts Place,,Deannamouth,WA,2848,AU,-34.754471,116.996748,1966-07-06,2024-10-18T08:23:43,False,True
269,CUST-0Z-,Justin,Mayo,maymegan@example.org,+61-7-4825-6544,3 Joshua Corner,,Port Melissamouth,SA,2919,AU,-42.819105,141.923844,1967-08-08,2024-09-02T17:22:42,False,True
270,CUST--08[Z8A,Kellie,Byrd,stephaniejones@example.org,+61.492.831.784,044 Paige Parade,,East Jessicafort,TAS,2663,AU,-34.735348,127.724225,1984-10-09,2024-02-05T08:14:09,True,True
271,CUST-}988[{,James,Freeman,wgomez@example.net,0469 577 190,Apt. 584 68 Kevin Broadway,,Port Gabriel,ACT,2914,AU,-38.004220,135.199166,2002-01-10,2024-04-05T18:40:06,False,True
272,CUST-Z0AA89},Anthony,Fitzgerald,obailey@example.net,5560.4847,Flat 59 1 Figueroa Deviation,,South Sarahbury,SA,2699,AU,-37.278210,114.841563,1990-01-07,2025-01-28T07:40:59,False,True
273,CUST-Z[,Sierra,Jackson,julie87@example.org,(02) 1630 9628,473 Jenkins Driveway,,Port Karachester,SA,4027,AU,-40.221064,148.142050,1975-12-25,2024-10-14T03:29:51,False,True
274,CUST-[,Tammy,Conway,myersmichael@example.net,(08).0362.3099,539 Catherine View,,Briggshaven,QLD,2607,AU,-39.797791,149.526520,1969-08-06,2024-06-01T08:26:34,False,True
275,CUST-}09]80Z[[,Laura,Chavez,bad_email,+61-8-1060-6727,79 Katie Vale,,Davidberg,SA,2626,AU,-37.601840,129.473689,2013-10-13,2024-02-16T12:03:21,True,True
276,CUST-08[,Luis,Mercado,colethomas@example.net,0437.448.521,23/498 Andrews Approach,,South Williammouth,ACT,2695,AU,-37.109497,120.392199,2004-11-11,2024-03-28T00:20:56,False,True
277,CUST-099,Edwin,Johnson,wfisher@example.org,3693.9338,126 Wilson Street,,Williamston,VIC,5497,AU,-42.665270,134.421753,1986-05-11,2024-08-01T14:01:15,False,True
278,CUST-9{99]][]],Virginia,Miller,tara42@example.org,,,,Parrishfort,NSW,2920,AU,-37.670997,137.914319,1978-05-13,2024-10-17T20:08:43,True,True
279,CUST-9]{0[,Jennifer,Johnson,hendrixdanielle@example.net,,Unit 11 895 Amy Retreat,,West Joshua,QLD,0805,AU,-36.076783,122.082405,2012-06-28,2024-10-28T01:16:39,False,True
280,CUST-0AA]08A0,Karen,Tate,emoore@example.org,(08)48604178,Suite 203 768 Debbie Corner,,West Maryborough,SA,2773,AU,-38.270084,145.343368,1964-06-21,2024-03-25T10:48:14,False,True
281,CUST-9-Z0{08,Douglas,Bush,marc75@example.com,0427.720.719,848/0 Mike Amble,,Carolynshire,VIC,2902,AU,-41.187820,128.965526,1984-01-17,2024-05-17T00:54:29,False,True
282,CUST-9-}]8ZAZ,Tanya,Torres,gonzalesmariah@example.com,0285125477,Level 6 4 Perkins Ridge,,Tuckerside,ACT,2619,AU,-34.150948,138.580956,1983-06-01,2025-01-08T17:36:01,False,True
283,CUST-A[{-}]{8,Austin,Mendez,troydaniels@example.org,(08)70824380,428 Alexandra Place,,St. Dylan,ACT,3679,AU,-39.698699,125.315612,1981-11-20,2024-06-30T03:25:21,False,True
284,CUST-}]9,George,Murphy,robert44@example.net,0823-4976,8 Johnson Corso,,Deanton,QLD,7033,AU,-41.742745,150.163078,2000-08-27,2024-10-10T04:38:59,True,True
285,CUST-8-880-,Tyler,Morgan,shelleybrooks@example.net,0495.876.909,Flat 65 4 Shepard Landing,,South Amanda,ACT,0204,AU,-38.257419,148.934156,1996-08-27,2024-05-07T22:20:19,True,True
286,CUST-}-{Z[-}8,Roberta,Brown,caitlynmarsh@example.com,03 1913 6434,2 Maxwell Dip,,South Brandonfort,NSW,6019,AU,-34.138982,146.996449,1976-11-20,2024-10-15T20:44:26,False,False
287,CUST-{}[-A9,Natasha,Flores,claudiavazquez@example.com,(07) 6681 7716,8 Nelson Cross,,Lisaview,TAS,2942,AU,-37.412836,138.616331,1962-11-09,2024-03-15T00:20:27,False,True
288,CUST-[---88,Jeremy,Romero,davidsonemily@example.org,+61.8.4180.4998,3 Amber Fire Track,,Port Bill,ACT,2923,AU,-41.948701,145.605745,2013-02-22,2024-09-10T06:30:53,False,True
289,CUST-{}},Reginald,Robinson,davischristy@example.net,+61.460.534.532,Unit 31 49 Tyler Byway,,Johnburgh,WA,2529,AU,-38.683941,135.100370,1993-04-29,2024-08-09T20:52:43,False,True
290,CUST-[}-,Katherine,Wheeler,patrickjoseph@example.net,02-4207-0290,388 Anna Outlook,,Johnsonmouth,QLD,8896,AU,-38.696755,119.238386,1969-01-01,2025-01-12T07:43:39,False,True
291,CUST-A[,Alison,Davis,elizabethlopez@example.org,+61380068964,010/2 Jacob Trail,,New Claireburgh,VIC,2614,AU,-42.074428,148.456635,1991-05-30,2024-07-14T05:17:07,False,True
292,CUST-AZ800A-,Kevin,Crawford,esparzakimberly@example.net,03-1541-7767,334 Robert Ridge,,Mcleanberg,QLD,4906,AU,-40.547346,125.553730,1999-09-09,2024-02-09T21:32:18,True,True
293,CUST-][A}ZZA8AZ,Megan,Burnett,ydominguez@example.org,0408-661-811,117/075 Sharon Tor,,Lisastad,NT,2667,AU,-43.623450,132.160611,1981-06-07,2024-01-24T12:04:27,False,True
294,CUST-9]}0{--8,Linda,Gonzalez,cmartin@example.org,+61 494 530 745,291/3 Ross Frontage,,Charlesburgh,WA,2931,AU,-41.261765,117.098976,1981-03-21,2024-03-22T13:15:39,False,True
295,CUST--AA{,Joshua,Snyder,leeleslie@example.com,+61.433.303.747,17 Arellano Promenade,,Port Elizabethborough,QLD,2704,AU,-37.072123,128.558483,1983-11-13,2024-08-28T13:29:10,True,False
296,CUST-8A---,Michelle,Jimenez,gina11@example.org,8153 1814,4/49 Jacob View,,St. Kevinville,VIC,0274,AU,-34.205006,124.696125,1971-08-28,2024-03-24T07:44:34,False,False
297,CUST--A8-A,James,Williams,aaron98@example.com,+61-445-388-660,Level 2 5 Chen Ridgeway,,West Nicole,WA,2292,AU,-35.192642,128.337460,1967-03-02,2024-11-16T12:39:42,False,True
298,CUST-Z]99Z9ZA{,Christine,Gallagher,bellmary@example.net,(08).8653.1986,11/524 Joel Square,,St. Edwin,QLD,2956,AU,-35.991337,120.416231,1989-12-31,2024-08-17T19:50:20,False,True
299,CUST-Z9,Jack,Harper,kcallahan@example.net,0827695860,64 Watts Heights,,Bakerport,VIC,2140,AU,-34.519059,124.141454,1971-01-09,2024-05-14T12:54:32,False,True
300,CUST-AZ,Beverly,Weber,gruiz@example.org,+61-7-5004-1144,01 William Approach,,Barrettton,ACT,2958,AU,-36.901205,123.120900,2003-11-12,2025-01-06T19:04:29,False,True
301,CUST---A-{,Jessica,Baldwin,zhogan@example.com,08 1386 4280,,,Davidton,NSW,1471,AU,-39.062423,137.657671,1992-08-29,2024-12-11T06:14:04,False,True
302,CUST-}{A,Lisa,Hernandez,billyyork@example.com,+61-431-510-552,62 Reeves Rise,,East Sonya,NT,6175,AU,-43.190382,122.992973,2013-06-03,2025-02-03T13:23:01,False,False
303,CUST-}{{]-,Eric,Cole,thomas43@example.org,03-4582-6253,98/9 Clayton Broadway,,Christineview,NT,4989,AU,-37.324358,132.139823,1960-07-29,2024-06-28T23:42:05,False,True
304,CUST--888,Jeffrey,Martin,nicholas56@example.com,0895147072,Apt. 202 446 Michael Steps,,Port Lauren,QLD,2951,AU,-42.982232,132.574364,1998-03-23,2024-09-02T05:27:36,False,True
305,CUST-][{90A,Danielle,Heath,jacobmorrison@example.org,4668 6256,49 Dawn Elbow,,Bridgesville,WA,2624,AU,-35.914071,148.965656,2001-06-17,2024-07-10T04:12:55,False,True
306,CUST-0A],Phillip,Nelson,matthewaguilar@example.org,+61 408 598 602,,,North Joshuafurt,ACT,2909,AU,-37.623591,144.310020,1961-09-26,2024-10-24T13:29:41,False,True
307,CUST-Z8{]{,Todd,Ferrell,meyerchristine@example.org,0437-293-831,Flat 57 229 Amanda Esplanade,,Lake Jamesmouth,NT,2898,AU,-42.469206,141.006916,1983-06-23,2024-05-03T22:11:00,True,True
308,CUST-ZZ}Z-,Terri,Rose,mcculloughnicole@example.com,8727-8121,91 Alex Amble,,East Allison,WA,0922,AU,-38.017671,121.027567,1977-04-29,2024-03-31T05:35:30,False,True
309,CUST--8Z00Z}0{,Sheila,Wise,marywoods@example.org,,,,Ginastad,NT,2633,AU,-35.527610,130.517049,1967-11-16,2024-10-11T12:24:25,False,True
310,CUST-A-}]A{,Kent,Spears,hurleybenjamin@example.com,+61.428.171.669,034 Donna Crossroad,,South Matthewborough,WA,2949,AU,-43.827990,132.880664,2005-08-25,2024-02-01T20:19:59,False,True
311,CUST--{--[-Z8}8,Richard,Vincent,christopher19@example.net,0478 596 832,8 Jones Siding,,Leebury,TAS,9004,AU,-37.977349,133.464577,2011-05-11,2024-07-16T05:20:45,False,True
312,CUST-[[0-,Beth,Johnson,gbrown@example.org,+61831073451,Unit 42 330 Burton Tollway,,Dylanmouth,NT,3399,AU,-39.580754,149.113536,2008-09-02,2024-07-26T02:31:36,False,True
313,CUST-890A[,Dana,Pittman,ashley43@example.com,02 6763 9567,Flat 19 515 Amanda Corso,,Lake Laurafurt,ACT,2619,AU,-43.177205,136.240213,1994-03-03,2024-04-05T01:00:01,True,True
314,CUST-8-Z]Z,Donna,Cole,isaacjordan@example.org,(08)20411505,280/4 Gonzalez Firetrail,,Frankmouth,VIC,2847,AU,-38.461273,121.177463,1998-10-04,2024-03-22T21:40:53,True,True
315,CUST-]8[}A{{,Jenna,Anderson,xkennedy@example.com,4391.1601,31 Rodriguez Key,,Benjamintown,QLD,3926,AU,-35.444962,132.558828,2011-09-14,2024-08-09T11:07:05,False,True
316,CUST-A{8A[-],Jamie,Benjamin,ruizmiguel@example.net,+61-400-056-427,Level 5 470 David Basin,,North Jason,VIC,2606,AU,-35.732880,133.857824,1996-04-06,2024-10-21T01:30:50,False,False
317,CUST--{],Jenny,Robertson,markkramer@example.net,(02).5758.8381,Level 1 59 Williams Circlet,,Millerfort,WA,2694,AU,-34.982161,113.082471,1968-03-03,2025-01-18T22:49:21,False,True
318,CUST-9A0,Tracy,Newton,taylorhelen@example.net,0448.917.871,8 Hannah Motorway,,Lake Danielmouth,NT,2993,AU,-35.596285,133.001170,1964-12-26,2024-07-03T09:32:49,False,True
319,CUST-9Z,Jasmine,Aguilar,james68@example.com,4320.5886,Suite 635 2 Kevin Laneway,,St. Todd,VIC,2540,AU,-38.178707,137.968925,1998-12-10,2024-07-02T02:37:22,False,True
320,CUST-90-99}Z,Ross,Mcmahon,matthewmatthews@example.com,(03) 0076 6265,734 Jones Quay,,Ramirezfurt,SA,2993,AU,-36.890260,138.175415,1961-09-08,2024-09-05T10:37:48,False,True
321,CUST-0]{-}9}00,Kevin,Richardson,michelle16@example.org,0467-992-332,Suite 529 19 James Byway,,Chenburgh,NT,2627,AU,-35.409408,148.198401,1992-11-11,2024-07-27T10:30:36,False,True
322,CUST-Z}{-,Jennifer,Winters,ashley61@example.com,,07 Holmes Amble,,Austinfort,ACT,2127,AU,-40.954279,120.157226,1960-09-17,2024-12-03T01:23:27,False,True
323,CUST-9{[A{8-8[0,Adam,Fox,lisa44@example.org,+61.473.239.491,Level 6 564 Renee Promenade,,Parksbury,TAS,2676,AU,-35.530577,142.678674,1995-03-15,2024-01-10T00:32:39,False,True
324,CUST-89A9--,Mark,Harris,vbrown@example.com,+61 2 1864 7148,Flat 14 6 Price Edge,,West Anthonybury,TAS,2600,AU,-38.171281,114.481254,1974-09-25,2024-04-27T09:45:34,False,True
325,CUST-Z0}[Z{[]-0,Danielle,Caldwell,john13@example.com,+61.7.0094.4798,,,Lawrenceberg,QLD,9037,AU,-39.932595,126.315089,2008-12-12,2024-09-17T09:54:12,False,True
326,CUST--}90-A8A-,Francis,Stewart,lisa30@example.org,+61 8 7946 3176,7 Sanders Place,,Johntown,NSW,7222,AU,-35.039225,140.483025,1990-07-11,2024-03-16T08:32:31,False,True
327,CUST--Z[9},Paul,Estrada,fitzgeraldkatherine@example.com,(02)-3894-2351,Flat 25 8 Morris Path,,Kellyland,SA,2911,AU,-43.478934,113.684558,1989-05-22,2025-01-04T10:01:09,False,True
328,CUST--Z8{,Scott,Johnson,webbsandra@example.com,(08)-0821-2609,6 Tran Driveway,,Kevinmouth,WA,2916,AU,-38.321631,139.591667,2009-06-02,2024-10-09T05:05:28,False,True
329,CUST-A{-0,Michael,Miller,jasonhenry@example.net,(02)-9055-3702,Apt. 849 943 Long Landing,,North Laurafurt,SA,6370,AU,-43.699145,147.384244,2005-07-15,2025-01-19T21:41:39,False,True
330,CUST-}{-98[-}AZ,Samuel,Garrett,mirandahodge@example.com,0494-689-967,81/036 Taylor Dale,,East Sharon,ACT,2635,AU,-40.719930,145.853442,1987-05-10,2024-10-31T17:35:52,False,True
331,CUST-8{{,Melissa,Roach,vwest@example.com,0439 352 142,924/5 Barnes Extension,,Briggsburgh,VIC,2449,AU,-41.007776,129.250767,1963-09-22,2025-01-21T19:39:20,False,True
332,CUST-A-[8AA9,Christopher,Curtis,john87@example.net,+61.2.6258.8525,8 Ethan Trailer,,Richardsonfurt,VIC,3016,AU,-40.782091,125.157787,1968-03-09,2024-10-30T22:24:03,True,True
333,CUST---,Johnny,Perkins,walkerdanielle@example.com,2588.5166,9 Miller Front,,Harperhaven,ACT,2663,AU,-37.165878,144.891269,1994-04-16,2024-04-17T05:51:15,False,True
334,CUST-9]0[[{,Rachael,Robinson,matthew74@example.com,,Flat 32 09 Fleming Viaduct,,Ryanberg,QLD,2913,AU,-34.116856,118.680568,1994-02-03,2025-01-24T20:40:32,False,True
335,CUST-{0{A,Daniel,Cannon,jeffrey44@example.org,76084543,,,St. Leah,NSW,2951,AU,-36.016190,115.178927,1988-02-28,2024-12-05T06:12:57,False,True
336,CUST-}[ZA}A]{,Maria,Nelson,elizabeth10@example.net,+61 7 3617 3402,7 Brown Strand,,Velazquezmouth,NT,2642,AU,-43.666549,130.926879,1999-10-14,2024-10-09T09:56:34,False,True
337,CUST--A,Karl,Foster,bryansanchez@example.net,+61-8-0562-9545,2 Chavez Place,,Tristanburgh,NSW,2924,AU,-38.385221,112.632194,1998-04-07,2024-12-07T19:59:29,True,True
338,CUST--{9[8Z,Roger,Davis,zmunoz@example.org,03-4251-3402,5 Townsend Circuit,,Port Donna,ACT,1795,AU,-43.089400,123.579810,1964-08-29,2024-07-16T02:39:47,True,True
339,CUST-[}{}9]0A{,Michael,West,nelsonjoseph@example.net,+61 408 609 524,4 Pham Dale,,North Julian,TAS,3860,AU,-43.505242,124.213395,1960-12-06,2024-12-07T04:34:46,False,True
340,CUST-]}{],Arthur,Waters,shahlinda@example.com,0441.350.670,34 Mckee Corso,,Katherinemouth,ACT,2635,AU,-38.244795,117.588410,2006-12-06,2024-08-07T07:26:17,False,True
341,CUST-Z[]A],Dennis,Blackburn,katiebenson@example.com,0450 767 485,0/652 Brian Underpass,,East Michael,QLD,2590,AU,-39.377292,112.661577,1975-01-20,2024-04-03T11:16:05,False,True
342,CUST-Z-0}A},Heather,Johnson,harnold@example.com,(02)49334688,Level 4 524 Gabriella Tarn,,Phillipsbury,VIC,7425,AU,-41.006725,136.353197,1964-06-23,2024-10-21T18:26:05,False,True
343,CUST-[9809,John,Meyer,mannamanda@example.com,1053 5481,,,Jenniferside,ACT,2581,AU,-35.583766,138.272607,1971-09-19,2024-09-09T10:14:54,False,False
344,CUST-9Z}98,David,Mccarthy,jamie21@example.org,(08) 2547 7107,85/246 Jason Spur,,Turnerport,SA,6633,AU,-42.342897,133.823230,1970-08-29,2024-07-03T14:31:26,True,True
345,CUST-888-,Peter,Rodriguez,wallaceryan@example.com,+61-431-939-672,00 Tara Byway,,Hannaside,QLD,2920,AU,-40.762168,118.592579,1971-10-30,2024-04-22T16:28:46,False,True
346,CUST-{,Zachary,Roach,johnsondaniel@example.net,(08).8971.4678,,,Ricemouth,NSW,2646,AU,-40.866279,136.643337,2003-09-18,2024-10-02T06:03:01,False,False
347,CUST-A}{[]{9AA,Cassandra,Miller,ewilliams@example.org,,,,Sarahland,ACT,2901,AU,-42.218446,146.323792,1981-06-19,2024-10-10T04:55:23,False,True
348,CUST-[8}}}98,Melissa,Andersen,dcurtis@example.org,03 4055 4890,Apt. 027 514 Travis Wade,,St. Michaelshire,WA,2508,AU,-34.543441,128.365913,1962-06-13,2024-04-07T17:55:51,False,True
349,CUST-]Z-,Diana,Wagner,dallen@example.net,+61 449 102 002,Unit 51 9 Davis Villas,,Markville,WA,2984,AU,-42.029232,118.377673,1973-09-23,2024-03-15T20:09:16,False,True
350,CUST--8A-Z],Keith,Velez,jenny32@example.com,(02)89237160,Flat 29 865 Harvey Parkway,,South Patriciamouth,NSW,2952,AU,-42.024960,124.762453,2001-08-15,2024-11-06T00:15:52,False,True
351,CUST-Z}[,John,Freeman,garciarebecca@example.net,+61 479 192 031,32/558 Small Deviation,,New Cindyview,WA,8987,AU,-41.850765,120.472377,1972-09-26,2024-02-25T03:52:58,False,True
352,CUST---[{{Z,David,Robinson,staciepugh@example.net,02-4485-3585,Apt. 182 50 Horton Wade,,Samanthaburgh,WA,2709,AU,-42.563134,141.905710,2011-08-07,2024-02-19T18:27:34,True,True
353,CUST-9-{{{}Z,Charles,Simon,uvance@example.com,+61-460-436-827,3/8 Hicks Loop,,West Adammouth,QLD,2900,AU,-34.728037,133.223266,1996-12-03,2024-11-17T04:58:29,False,True
354,CUST-[A{,Jennifer,Wilkinson,danielroberts@example.org,+61 7 8020 3487,7/27 Davidson Hill,,St. Matthewfort,NT,2955,AU,-42.825564,123.376860,1973-03-03,2024-02-20T07:46:07,False,True
355,CUST-Z]8}9,Aaron,Shields,sue36@example.net,15947717,5 Jones Concourse,,Cameronmouth,ACT,5804,AU,-35.398487,127.683851,2009-05-04,2024-07-16T20:40:16,False,True
356,CUST-}0}-}-{[,Felicia,Lopez,emcdonald@example.com,23920632,3 Crawford Avenue,,Danielsberg,SA,8780,AU,-40.401288,140.649084,1964-12-25,2024-03-12T04:38:05,False,True
357,CUST-Z---,Veronica,Bennett,zcooper@example.org,0472.425.093,96 Christina Service Way,,Johnsonburgh,NT,7640,AU,-43.349460,116.505479,1962-03-07,2024-06-30T23:26:02,False,True
358,CUST-]8A-{9A0,Catherine,Jacobson,sarahbarrera@example.com,+61.408.078.475,5 Russell Glade,,Shawside,VIC,2692,AU,-40.271859,138.691026,1977-02-12,2024-02-01T00:20:49,False,True
359,CUST-]0{Z}A8,Stacy,Davis,hufflori@example.org,0406-925-525,6 Espinoza Anchorage,,Fredview,NSW,2403,AU,-42.471833,150.120009,2007-04-13,2024-03-24T22:00:34,False,True
360,CUST-A}0-0A[A,Julie,Jones,sarahlittle@example.org,02.4033.7461,2 Carolyn Green,,South Christopher,VIC,9043,AU,-42.949136,132.465071,2005-04-05,2024-10-30T04:36:24,False,True
361,CUST-8]0,Paul,Coffey,jacksonwilliam@example.com,0385135407,53 Waters Thoroughfare,,North Kevinshire,VIC,2609,AU,-34.055428,131.494824,1965-07-13,2025-01-23T06:34:11,False,True
362,CUST--{A0,Susan,Nguyen,christophermorse@example.net,(07).1447.8850,Apt. 220 353 Hensley Crossroad,,South Thomasberg,TAS,6804,AU,-35.488785,147.185553,2007-11-08,2024-02-22T06:58:29,False,True
363,CUST--{A]ZA9{--,Jimmy,Chen,smallanthony@example.org,+61201316642,Unit 42 9 Christopher Front,,East Lisa,WA,2955,AU,-35.554089,134.989323,1985-09-09,2024-07-11T07:55:58,False,True
364,CUST-ZZ[,Megan,Johnson,milesjoseph@example.net,(08) 8937 5902,772 Teresa Basin,,Martinville,NSW,2831,AU,-35.324003,145.318756,2001-01-17,2024-12-12T02:56:06,False,True
365,CUST-9-Z0,Mallory,Jones,melanielara@example.net,0405-405-746,Apt. 096 1 Sutton Park,,New Daniel,VIC,2314,AU,-35.935050,147.523496,2005-09-19,2024-01-26T19:13:16,False,True
366,CUST-{[-,Theresa,Austin,martinezedward@example.org,0437-452-779,318 Margaret Parklands,,East Brent,NT,2956,AU,-41.466408,126.110670,1986-11-19,2024-06-09T04:41:07,True,True
367,CUST--[8[-[]{,Cathy,Mills,joseph64@example.net,+61-480-036-820,36 Guerra Trunkway,,Danielton,SA,5002,AU,-38.613243,144.731186,2013-04-20,2024-01-05T05:03:57,False,True
368,CUST-99-}Z,Kevin,Harris,aguirrezachary@example.net,0785-8325,73/622 Hall Anchorage,,Wintersland,ACT,2435,AU,-43.070626,121.446684,2013-04-26,2024-05-07T06:21:05,False,True
369,CUST-8Z-[{}0[[,Richard,Roberts,elopez@example.org,5101 2547,9 Fuentes Tarn,,Jonathanhaven,WA,5129,AU,-40.148058,124.129477,1993-12-09,2024-01-21T03:47:24,False,True
370,CUST-0{-ZA{-,Jacob,Miranda,mhardin@example.net,,02 Michele State Highway,,West Cheryl,NSW,2566,AU,-43.272320,114.639461,1983-02-03,2024-11-04T21:29:13,False,True
371,CUST-{-08]-A-],Caitlyn,Perry,garciabryan@example.com,,10/0 Holmes Crest,,Michaelside,SA,2958,AU,-36.092506,116.375967,2000-12-20,2025-01-13T03:44:13,True,True
372,CUST-0}-Z0,Kerry,Pruitt,ortegajohn@example.org,0454-745-096,35 Michael Approach,,North Angela,QLD,2664,AU,-43.073333,131.662109,1976-05-23,2024-07-25T00:26:09,False,True
373,CUST-{]{]9AZ[,Denise,Browning,shelbyharvey@example.com,,Flat 58 09 Erika Green,,East Tyler,NSW,2940,AU,-41.929982,113.470290,1986-02-08,2025-01-03T22:10:16,False,True
374,CUST-0-}}{00-8,Darryl,Smith,mharris@example.org,0438 688 125,756 Hansen Upper,,Antoniochester,QLD,2539,AU,-42.204014,114.343751,2012-05-21,2024-01-18T21:43:03,False,True
375,CUST-8-[Z{,Chad,Simon,gary06@example.com,(03) 6478 0427,741/56 Kathleen Centre,,St. Nathanberg,WA,6439,AU,-43.871201,118.901574,2004-09-06,2024-12-22T04:44:31,False,True
376,CUST-0-,Melissa,Mitchell,wilsonwayne@example.net,(07)-4965-0113,65 Mcgee Chase,,North William,SA,2921,AU,-34.852867,137.686968,1995-05-04,2024-04-24T04:58:06,False,True
377,CUST-Z{}Z{--},Ronald,Phillips,suttonellen@example.net,,,,Hillbury,NSW,2700,AU,-37.364213,145.430653,2014-07-30,2024-02-16T23:21:01,False,True
378,CUST-[]-Z]9},Richard,Crawford,angela03@example.com,,,,Dianeville,WA,2988,AU,-35.641258,117.413207,2002-04-29,2024-12-28T15:51:38,False,True
379,CUST-[9}0Z8A-[,Anthony,Booker,stewarttonya@example.net,(03)-2206-1853,Flat 73 1 Amber Lookout,,St. Robert,NSW,2654,AU,-39.888651,143.087664,2011-01-06,2024-03-05T13:15:11,False,True
380,CUST--Z[A,Catherine,Foster,wheelerrobert@example.com,(08)86830286,20 Anna Gate,,St. Reginald,TAS,2527,AU,-37.577716,130.226526,1999-12-18,2024-08-09T16:43:55,False,True
381,CUST-88[[,Vanessa,Mitchell,velazquezwilliam@example.net,(02)-2199-1791,092/181 Mitchell Concourse,,South Bonnie,VIC,6657,AU,-38.984398,125.603437,1996-07-13,2024-04-03T23:51:47,False,True
382,CUST-]}8-,Michael,Delgado,andersonbradley@example.net,9438.5372,Flat 82 95 Kelly Parklands,,New Mary,QLD,9943,AU,-34.404903,131.634141,1983-06-04,2025-01-01T04:58:12,True,True
383,CUST--ZZ98,Kaylee,Hawkins,donna02@example.org,(07).1676.2109,036 Carol Crest,,Nelsonton,VIC,0292,AU,-41.552628,134.688774,1962-02-24,2024-06-21T13:11:43,True,True
384,CUST-ZZZ8,James,Little,jasmine41@example.com,(07) 2673 3678,,,Joshuatown,QLD,2920,AU,-40.552271,150.398674,1982-01-25,2024-10-02T16:08:29,True,True
385,CUST-A[-,Melissa,Jones,abryan@example.org,02 3671 5811,3/022 Kevin Trail,,West Derekborough,SA,2911,AU,-40.398315,140.169729,2005-05-02,2024-11-24T05:46:42,False,True
386,CUST--}[-[]]0,James,Gomez,louissnow@example.net,02 9484 0875,91 Brian Fire Track,,Mcdowellshire,NSW,2087,AU,-36.279003,112.638033,1975-09-03,2024-03-20T16:04:42,False,True
387,CUST-}A}]}98,Tammy,Jackson,anne77@example.net,08 1430 3716,Flat 59 5 David Landing,,Josephberg,WA,2630,AU,-43.771437,112.547365,2003-04-11,2024-12-22T04:56:16,True,True
388,CUST-A}A]989[,Richard,Thompson,ntaylor@example.net,08.6839.0166,Suite 759 792 Olson Trailer,,Stephenshaven,WA,2836,AU,-37.162386,135.863183,1985-01-19,2024-02-11T21:45:59,False,True
389,CUST-[}-}9-[-,William,Clark,angela26@example.net,+61 415 989 062,66 Nguyen Ramble,,Rodriguezburgh,NT,2824,AU,-35.019452,127.679018,1961-03-24,2024-02-18T17:56:19,True,True
390,CUST-A-{[[--A8[,Donald,Nelson,timothy10@example.net,0435 968 852,55 Jacobson Junction,,New Jodi,NT,2951,AU,-37.116274,120.748075,1965-10-12,2024-04-18T04:06:55,False,False
391,CUST-]80-{[,Vanessa,Salinas,watsonsarah@example.net,02 2496 5564,588 Lopez Front,,Port Melissa,TAS,6940,AU,-43.515723,140.085745,1982-04-07,2024-03-24T01:25:39,False,True
392,CUST-0,Thomas,Compton,pamelajones@example.org,(02).9685.0786,23 Donna Highway,,Jeffreyville,ACT,5587,AU,-35.670905,127.246391,1980-01-22,2024-02-20T10:56:33,False,True
393,CUST-}0A-90]88,Alexis,Valencia,brandon96@example.com,08.9965.5786,8 Sawyer Alley,,Port Matthew,SA,2978,AU,-43.636376,135.318885,1970-07-03,2024-01-23T02:13:45,False,True
394,CUST-0-}-]0]]-,David,Chen,wjones@example.org,,,,Odonnellland,WA,2022,AU,-37.128368,142.544106,1970-03-05,2024-02-13T12:46:21,False,True
395,CUST-A{8-]{,Michael,Dixon,nshort@example.net,0433-108-732,Suite 368 853 Nelson Wynd,,East Darryltown,ACT,2356,AU,-35.424511,131.244543,2008-12-29,2024-07-09T09:05:12,False,True
396,CUST--[[8Z,Tamara,Owens,ronaldwilliams@example.org,+61.3.6141.8395,0 Miranda Ride,,St. Lawrenceberg,NSW,2987,AU,-43.775946,122.859662,1999-05-01,2024-11-07T20:04:15,False,True
397,CUST-}{8[},Amy,Hayes,hfigueroa@example.net,+61.480.309.416,Apt. 921 54 Martin Gully,,East Gregoryfort,VIC,2625,AU,-40.292718,139.333202,1978-11-27,2024-05-11T03:47:09,False,True
398,CUST-Z,Lindsay,Armstrong,wheelerderek@example.com,(03)79434370,444 Michael Garden,,St. Laurieton,ACT,2907,AU,-40.598241,138.226137,1994-09-17,2024-04-13T05:18:41,False,True
399,CUST-}]-8-{{,Kurt,Scott,juan01@example.org,+61.8.5483.5136,729 Washington Circus,,East Oscar,TAS,4334,AU,-40.171067,113.035034,1963-08-16,2024-02-21T04:31:42,False,True
400,CUST-899Z,Ashley,Adkins,charlesbarajas@example.com,+61.3.8062.1665,,,Mckenziehaven,TAS,2925,AU,-37.417471,131.409222,1980-09-28,2024-08-31T10:10:37,True,False
401,CUST-8ZA{[ZA0,Donna,Alexander,hoffmanlisa@example.net,(08) 5185 4769,Flat 90 2 Reginald Block,,St. Rebeccamouth,QLD,2949,AU,-40.243488,115.838022,2005-11-21,2024-06-23T05:01:36,True,True
